기업명,산업분류,게시판번호,y,점수,질문,답변
삼성전자(주),반도체엔지니어,198813,0,2.0,삼성전자를 지원한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오,삼성전자에서 꿈을 실현하다 제가 회사를 선택할 때 가장 중요한 기준은 꿈의 실현 가능성입니다저의 꿈은 세상 사람들이 더욱 편리하고 행복한 삶을 살아가는 데 이바지하는 사람이 되는 것입니다 전자공학을 전공하며 꿈을 실현하기위해 혁신적인 제품을 개발하여 일상 속의 편의를 확대하고자 합니다 이러한 점에서 삼성전자는 모바일 TV 가전 등 생활 전반에 걸쳐 가장 큰 편의를 제공하고 있기 때문에 꿈을 이룰 수 있는 최고의 기업이라고 생각합니다 또한 최고의 제품과 서비스를 창출하여 인류사회에 공헌하기 위해 노력하는 삼성은 제 꿈과 부합한다고 생각합니다 삼성전자에서 저의 꿈을 실현할 수 있다고 생각하여 지원하였습니다아쉬운점  No  Keep Going 인텔의 아성을 무너뜨리고 삼성은 반도체 시장점유율 세계 위를 달성했습니다 인재와 기술의 조화를 통하여 끊임없이 도전한 결과이자 계속 새로운 제품을 만들어낸 결과라고 생각합니다 eFlash와 새로운 타입의 임베디드 메모리인 eMRAM 개발이 이를 입증합니다저는 No  삼성전자에서 주도적인 변화와 행동으로 고객에게 더 큰 편의를 제공하는 시스템 반도체를 만들겠습니다 또한 맡은 일에 주인의식을 갖고 문제를 해결해 나가는 설계전문가가 되어 저의 꿈을 이루고 삼성전자가 굳건한 반도체 세계 위로 우뚝 서는 그 날까지 포기하지 않고 개발하겠습니다아쉬운점  아쉬운점  지원자의 회사선택기준을 제시하고 삼성전자가 그 선택기준에 어떻게 부합하는지를 보여주는 방식의 구조는 좋습니다 하지만 모바일 TV 가전 등 생활전반의 제품을 생산하는 타기업도 떠오르게 하는 내용으로 삼성전자에 특화된 내용이 아니라는 점이 아쉽습니다 아쉬운점  회사의 규모나 업계 순위를  언급하는 것은 항목에서 많은 지원자들이 하는 실수 중 하나입니다 
삼성전자(주),반도체엔지니어,198813,0,2.0,본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건 인물 등을 포함하여 기술하시기 바랍니다작품속 가상인물도 가능 ,책을 통해 꿈을 정하다 중학교 때 미래대화라는 책을 읽었습니다 이 책은 학업이나 장래의 진로 인간관계 부모님에 관한 문제 등 다양한 고민을 안고 살아가는 저에게 어떻게 삶을 살아갈 것인가를 생각해보게 하였습니다 책의 내용 중 꿈은 스스로의 가능성을 최대한 발휘하고 미래를 여는 열쇠이기 때문에 꿈이 있으면 끝없이 성장 할 수 있다라는 글을 읽고 꿈을 찾고 싶었습니다 그리고  자신만을 위해서가 아니라 남에게도 도움이 되는 꿈 모두 함께 기쁨을 나누는 꿈 인류의 행복과 평화를 창조하는 꿈의 실현이 가장 존귀한 인생이라는 글을 통해 세상 사람들이 더욱 편리하고 행복한 삶을 살아가는 데 이바지하는 사람이 되자라는 꿈을 정했습니다아쉬운점   동반성장을 배우다 대학생활 중 학교생활에 적응하지 못하는 학우들을 보면서 저의 경험을 바탕으로 학교생활에 힘들어하는 학우들을 돕고자 멘토링 프로그램에 지원했습니다 멘티가 주로 겪는 문제는 어렵게 느껴지는 전공공부 방법을 모르겠다는 것이었고 이 부분에서 저의 공부 노하우를 공유했습니다 하지만 멘토링을 하면서 한 명의 멘티는 자주 지각을 했었고 간혹 연락 없이 오지 않을 때도 있었습니다 그렇지만 멘티를 끝까지 돕고 싶어 포기하지 않고 멘티와 연락했고 그 결과 멘토링을 잘 마무리할 수 있었습니다이 활동을 통해서 타인을 존중하고 배려하는 마음을 배울 수 있었고 개인만의 성장이 아니라 동반성장을 체험할 수 있었습니다 앞으로 삼성전자에서 일 할 때도 행동을 통해 저만의 성장이 아니라 팀의 성장 더 나아가 회사의 성장을 주도하는 인재가 되겠습니다아쉬운점   함께하는 힘 협력을 느끼다 임베디드 SW 경진대회의 휴머노이드 부문에 팀을 이루어 참가했습니다 개발 초기 팀 회의를 통해 효율적으로 미션을 수행하는 로봇을 만들자는 팀의 목표를 세웠고 세 그룹으로 나눠 개발을 진행했습니다 그리고 주마다 회의를 통해 진행 상황과 개선점을 토의했습니다저는 동기 두 명과 함께 로봇모션과 알고리즘을 개발했습니다 로봇모션을 개발하는 것은 로봇의 행동 하나하나를 코딩하는 것이었고 코딩에 어려움을 느끼는 친구들도 할 수 있는 수준이었습니다 그래서 함께하는 데 문제가 없었지만 알고리즘 개발은 복잡한 프로세스를 다뤄야 했기 때문에 코딩에 낯선 동기들이 하기 어려워하여 혼자서 해야 했습니다알고리즘을 혼자서 개발했기 때문에 로봇모션 개발보다 늦어졌고 저는 효율성을 높이기 위해 동료들과 향후 개발 목록을 작성한 후 팀원의 강점을 살려 업무를 나눴습니다 저는 그중 알고리즘을 주로 개발했습니다 팀원들의 강점을 기반으로 업무 분담을 했기 때문에 집중하여 작업할 수 있었고 업무량도 줄어들어 효율을 높일 수 있었습니다 뿐만 아니라 다른 그룹의 팀원들과 더 효율적인 모션 및 알고리즘 공유를 통해 팀의 목표를 이룰 수 있었고 결선에 진출할 수 있었습니다 이 경험을 통해 개별 구성원의 역량도 중요하지만 동료와 협업한다면 더욱 효율적으로 공동의 목표를 이룰 수 있다고 느꼈습니다아쉬운점  아쉬운점  제시한 책을 읽었던 것은 항목에서 제시한 사건 인물작품 속 인물 포함에 해당하지 않습니다 더구나 한권의 책을 읽고 꿈을 찾아야 한다는 결심이 서고 가치관을 정하게 되었다는 것이 설득력이 없어 항목에 맞도록 글을 짜맞춘 것 같은 느낌을 지울 수가 없습니다 아쉬운점  중학교 때 설정한 남을 돕는 꿈 모두와 함께 기쁨을 나누는 꿈을 지켜나가기 위한 일환이었던 것 같지만 그게 잘 드러나지 않아 갑자기 왜 이 내용이 등장하지라는 의문이 들게 합니다 이렇게 되면 글의 유기성이 떨어지면서 가독성 또한 떨어지게 됩니다 아쉬운점  항목의 요구사항과 관련 없는 글인데다가 위의 멘토링 경험처럼 서두에 제시한 꿈과 연결성도 없습니다 항목과 상관없이 자신이 하고자 하는 이야기를 하는 것은 의사소통능력이 떨어져보일 수 있습니다 
삼성전자(주),반도체엔지니어,198813,0,2.0,최근 사회이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다 ,차 산업혁명 위기인가 기회인가 최근 사회이슈 중 가장 중요하다고 생각되는 주제는 차 산업혁명입니다 차 산업혁명이란 사물 인터넷을 통해 생산기기와 생산품 간 상호 소통 체계를 구축하고 전체 생산과정을 최적화를 구축하는 산업혁명을 말합니다 위기론  일자리 감소 이러한 차 산업혁명을 대표하는 지능화된 기술들은 AI 로봇 VR IoT 자율주행차 빅데이터 등이 있고 이 기술들로 인해 일자리가 사라질 것이라는 전망이 있습니다 국제노동기구는 수작업을 대신하는 로봇의 확산으로 앞으로 년간 아시아 근로자 억만명이 일자리를 잃을 수 있다고 경고했고 스위스 다보스포럼에선 년까지 선진국에서 일자리 만개가 사라질 것이란 예측을 했습니다 기회론  신성장동력의 기회 하지만 세계경제포럼은 차 산업혁명으로 인해 새롭게 만개의 일자리가 생겨날 것이라고 예상했고 맥킨지는 년 경까지 차 산업혁명으로 인해 조 원 정도의 경제효과가 나타날 것이라고 전망했습니다 그리고 이러한 기회를 만들기위해 애플 구글 아마존 페이스북 등 ICT 기업들은 자사 플랫폼과 연결되는 다양한 제품과 서비스로 사업 영역을 확장하고 있습니다아쉬운점   변화와 혁신으로 기회를 잡아라 차 산업혁명으로 인해 고용의 감소와 직업의 전환은 불가피하다고 생각합니다 하지만 차 산업혁명은 획기적인 변화로 생활방식을 더욱 편리하게 만들 것이며 지금까지 존재하지 않던 새로운 직업을 만들어내고 고용의 형태를 바꿔 새로운 부가가치를 창출할 것입니다 이 기회를 선점하기 위해 많은 글로벌 기업들이 대규모 투자를 하고 있으며 미국과 일본 중국 독일은 국가적 차원에서 신성장동력을 마련하기위해 발빠르게 준비하고 있습니다 이러한 상황에서 일자리의 감소를 염려하여 변화와 혁신을 거부한다면 기업과 국가는 도태될 것입니다 따라서 정부는 규제를 완화하고 표준화 작업을 시행하며 기업은 위기의식을 가지고 변화와 혁신을 통해 기회를 잡아야 할 것입니다아쉬운점  아쉬운점  선택한 사회이슈에 대한 단순 설명입니다 항목에 대한 이해가 먼저 선행되어야 할 것으로 보입니다 이 항목에서 중요한 것은 선택한 사회이슈가 무엇인가가 아닌 이에 대한 지원자의 견해가 무엇인가라는 것을 놓치고 있습니다 아쉬운점  교과서적인 내용으로 지루합니다 선택한 사회이슈와 관련한 산업 시장의 변화 삼성전자가 진행 중인 사업에서 어떤 변화가 생길지를 판단하고 이를 바탕으로 어떤 준비를 해야 성장할 수 있을지와 연결했다면 좋았을 것입니다 
삼성전자(주),반도체엔지니어,198813,0,2.0,지원 직무에 대해 본인이 이해한 내용을 서술하고 본인이 해당 직무에 적합한 사유를 전공능력 측면에서 구체적으로 서술하시오 ,공정설계직무의 이해 Foundry 공정설계 직무는 다양한 고객의 요구사항에 부합하는 공정 설계검증 공정과 제품에 적합한 소자특성 설계 등을 수행합니다 이러한 업무를 이행하기위해 중요한 역량은 반도체 소자 및 공정에 대한 지식과 주인의식이라고 생각합니다아쉬운점   반도체 중심의 전자공학 지식 반도체 공정 엔지니어가 되기 위해서 물리전자공학 반도체공학 등 반도체 강의를 통해 반도체의 물리적 특성과 MOSFET의 원리를 이해했습니다 하지만 실제로 판매되고 있는 메모리 부품의 동작원리와 이용되는 공정과정을 배우고 싶어 추가 교육을 찾아보았습니다 이를 통해 반도체 설계 교육센터에서 진행하는 반도체 개발실무과정을 수강했고 DRAM과 NAND FLASH의 동작원리와 공정과정을 배울 수 있었습니다 그리고 더 자세히 공정과정을 배우고자 반도체공정을 수강했고 이를 통해 대 공정에 대한 이해력을 키웠습니다 뿐만 아니라 반도체 소자설계를 경험하기위해 서울대학교에서 진행한 나노 CMOS 소자설계를 이수했고 이를 통해 소자 및 공정설계 과정에서 설계요구사항을 달성하려면 다양한 요인들을 제어해야 함을 알 수 있었습니다좋은점   주인의식을 가지고 스스로 행동하다 제가 속한 조직에서 개선할 점이 있다면 자발적인 행동을 통해 문제를 개선해갔습니다 프로젝트를 진행하면서 스스로 문제를 발견하고 원인을 파악하여 문제를 해결했고 문제 재발을 막기위해 지속적인 점검으로 사전예방을 했습니다 또한 함께 사용하는 동아리방의 쓰레기통이 가득 찼다면 누가 시키지 않아도 쓰레기를 비우고 봉투를 새것으로 교체했고 함께 쓰는 축구공에 바람이 빠져 있다면 직접 공기를 채워 놓았습니다 비록 사소한 일일지라도 방관하거나 누군가가 시켜서 하는 것이 아니라 주인의식과 책임감을 갖고 스스로 행동해왔습니다 앞으로 삼성전자 Foundry 공정설계팀에 입사한다면 엔지니어로서 책임감과 주인의식을 가지고 고객의 요구사항에 맞게 공정을 설계하여 고객에게 가장 신뢰받는 Foundry를 만들겠습니다아쉬운점  아쉬운점  주인의식은 항목에서 제시한 전공능력 측면에 해당하지 않습니다좋은점  반도체 소자 및 공정에 대한 지식을 얻기 위해 지속적으로 노력하였다는 것이 잘 드러나는 글입니다 더 많은 지식을 쌓기 위해 어떤 노력을 하였는지 구체적으로 잘 제시하였습니다아쉬운점  책임감과 주인의식은 업무측면에서 필요한 자세이긴 하지만 항목에서 요구하는 전공능력 측면에는 해당하지 않습니다
삼성전자(주),제품영업,198851,0,2.0,취미특기,농구 제 근간을 이루는 취미입니다특기는 사람 특성 파악입니다 
삼성전자(주),제품영업,198851,0,2.0,존경인물,삼촌                        
삼성전자(주),제품영업,198851,0,2.0,존경이유,추구의 개념과 중요성에 대해 가르쳐 저를 변화시켰기 때문입니다                        
삼성전자(주),제품영업,198851,0,2.0,삼성전자를 지원한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오,등의 정체성 등의 정체성을 바탕으로 삼성전자에서 영업 전문가가 되기 위해 지원했습니다 이를 위해 영삼성 글로벌리포터즈로 활동하며 등의 정체성을 확고히 하기 위해 노력했습니다 최고의 인터뷰를 바탕으로 기사를 쓰기 위해 매주 현지 회사원 명 인터뷰를 목표하고 인터뷰했습니다 만남의 반경을 넓혀가며 VinGroup의 CHO 대학교 부총장 등 베트남 최고위층들과 인터뷰했고 최우수 수료자로 선정될 수 있었습니다 등이 아니면 안 된다 항상 느꼈던 삼성전자의 정체성이며 입사를 꿈꾸게 한 이유입니다 언제나 최고와 신뢰의 아이콘이었으며 폴더블폰 나노 K TV 등을 바탕으로 넘볼 수 없는 차이를 만들고 있는 삼성전자에서 등만 느낄 수 있는 자부심을 느끼며 영업 전문가로 성장하고 싶습니다아쉬운점   장기적으로 삼성전자의 콘텐츠 서비스 부분 총괄 책임자가 되고 싶습니다 경쟁 패러다임의 변화와 발맞춰 미래 먹거리를 책임지겠습니다 입사 후 고객과 가장 맞닿은 유통채널 관리 업무를 하며 고객 니즈와 트렌드를 확실히 파악하겠습니다 이를 위해 상품을 넘어 기술을 이해하고 담당 시장과 키맨을 파악하겠습니다 그 후 고객 관련 이슈를 파악하고 결과를 시뮬레이션해 자체적인 전략을 짤 수 있는 전문가가 되겠습니다 이런 기본기를 바탕으로 미디어콘텐츠 관련 부서로 순환하여 G G의 킬러 콘텐츠를 파악하고 선점하겠습니다아쉬운점  아쉬운점  공감이 가지 않는 내용입니다 이 회사의 강점은 지원자가 말하지 않아도 됩니다 지원자가 제시해야 할 내용은 왜 전자산업인가입니다 그리고 이 회사의 영업 직무가 타 회사의 영업 직무와 어떤 점에서 차별화가 되고 있고 그 차별화가 지원자의 강점과 어떻게 연결되는지를 설명해야 합니다 등 회사라서 지원한다는 내용은 너무 성의 없는 지원동기입니다 아쉬운점  이 짧은 글 속에서 지원자가 하겠다고 한 것이 무려 가지 입니다 문제는 어떻게 할 것인지에 대한 구체적인 계획도 없고 실행 가능한 근거도 제시하지 않았다는 것입니다 단 하나를 제시하더라도 구체적이고 현실적인 내용이 되도록 작성해야 합니다
삼성전자(주),제품영업,198851,0,2.0,본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건 인물 등을 포함하여 기술하시기 바랍니다 작품속 가상인물도 가능,추구 사람에 대한 분석력을 키우다 삼촌과의 대학 입학 전 대화가 현재의 저를 만든 변화의 시작이었습니다 삼촌의 질문에 피상적인 답을 할 수밖에 없던 자신의 모습에 등이란 저의 정체성은 근본부터 흔들렸습니다 이때부터 끊임없이 왜라는 질문을 하며 추구 즉 근본까지 깊이 연구했습니다 그리고 이를 바탕으로 분석력을 키웠습니다 특히 대부분의 질문은 사람에게 향했습니다 철학 사회학 문학 강의를 들으며 사람 자체에 대한 지식을 쌓았습니다 만남을 통해 배우고자 개가 넘는 팀 프로젝트가 있는 과목을 수강하고 개가 넘는 대외활동 봉사활동을 했습니다 그 결과 특정 환경과 구조 속에서 사람이 어떤 반응을 보이는지 경험적으로 알 수 있게 됐습니다좋은점   상황에 대한 분석력 문제해결 능력을 키우다 질문의 대상은 상황에도 향했습니다 그리고 OOOOOO 하노이 지사 재직 중 분석력을 바탕으로 기획서를 작성하며 문제해결 능력을 키웠습니다 당시 공사에서 한국 관광 광고를 했으나 해당 광고를 통한 관광 상품 구매 인원이 줄어드는 상황이었습니다 이를 해결하기 위해 직접 설문 조사했고 여행 상품 주 구매 경로가 여행사의 인터넷 홈페이지임을 알게 됐습니다 그 후 세계 각지에서 온라인 쇼핑몰을 통한 관광 상품 판매 규모가 늘어나는 상황에 착안해 인터넷 쇼핑몰을 통한 방한 관광 상품 홍보 기획서를 작성했습니다 이를 상사에게 보고했고 상사의 좋은 반응을 끌어내며 인턴 연장을 제안받을 수 있었습니다 이와 같은 경험을 통해 분석을 넘어 실제 문제를 해결하는 능력을 키웠습니다 문제해결 능력 비즈니스 모델을 바꾸다 위 문제해결 능력을 바탕으로 베트남 회사 OOOOOO에서 비즈니스 모델을 바꿔 성과를 냈습니다 입사 후 회사에서 런칭한 앱이 저조한 성과를 내는 이유를 파악하고 개선하는 일을 했습니다 서비스 대상자인 구독자와 한인 업체 사장에게 직접 묻고 설문 조사한 결과 구독자 대상 월정액 제도로 인한 진입장벽과 낮은 이용가치에 따른 한인 업체 주소록 등록비에 대한 저항 때문임을 알게 됐습니다  이를 해결하기 위해 비즈니스 모델을 바꿨습니다 우선 월정액을 없앴습니다 앱은 초기 단계기에 진입장벽을 낮춰 이용자를 확보하는 것이 더 유리할 것으로 판단했기 때문입니다 한인 업체를 대상으론 주소록 등록비를 없애 저항을 없애고 무료 프로모션 기회를 제공해 낮은 다운로드 수로 인한 낮은 이용 가치를 해결하고자 했습니다 PM과 사장의 반대가 있었지만 수차례에 걸친 회의를 통해 설득했습니다 기존 비즈니스 모델은 부분 유료 서비스 비공개 입찰 방식을 통한 상위 링크 광고 이용자가 앱에서 업체로 하는 전화에 대한 수수료를 통한 수익 창출로 변경했습니다 변경 후 주소록 등록 업체는 여 곳에 달했고 년간 회 미만이었던 다운로드 수는 회를 돌파할 수 있었습니다 아쉬운점 이같이 공부와 경험을 해오며 키운 저의 분석력 문제해결 능력을 통해 삼성전자의 성장에 기여하겠습니다                        좋은점  질문의 요구대로 가장 큰 영향을 끼친 인물에 대해 설명한 점이 좋습니다 다만 이 글 앞에 성장과정에 대한 내용이 간략하게라도 제시되면 더 완벽한 내용이 될 것입니다아쉬운점  이 부분은 지원자의 경험 가지를 설명한 부분입니다 해외에서 했던 활동이고 기업에서 업무를 경험한 활동이라는 것은 호감을 줄 수 있습니다 그런데 지원자가 구체적으로 설명한 업무 수행과정이나 그 결과에 대한 내용들이 그다지 호감을 주지 못하고 있습니다 그 이유는 지원하는 회사의 사업과 연관이 없는 사업분야이고 활동도 크게 호감 가는 내용이 아니라는 것입니다
삼성전자(주),제품영업,198851,0,2.0,최근 사회이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다,위기의 대기업과 한국 경제 그리고 산업 한류 제가 중요하다고 생각하는 사회이슈는 대기업 더 나아가 한국 경제가 위기를 맞고 있다는 것입니다 조선업의 몰락했고 자동차 산업 성장이 둔화했으며 중공업사의 수주는 급감하고 있습니다 삼성전자도 사상 최대 실적을 경신했지만 분기 급격한 실적 하락을 기록했고 많은 전문가가 올해는 작년보다 힘들 것으로 예상합니다 이에 따라 대기업에 의존하고 있는 한국 경제 역시 흔들리고 있습니다 혹자는 경제 위기가 대기업 편중 구조 때문이라 평하기도 합니다 독일의 전 총리 슈뢰더 역시 히든챔피언의 필요성을 역설하며 한국 경제가 중소기업 위주의 경제 체제로 변해야 한다고 주장했습니다 그러나 우리나라는 독일 같은 내수시장을 못 가졌기에 필요성은 공감하면서도 적절한 지적은 아니라 생각합니다 결국 이번 위기를 헤쳐나가는 주체는 대기업이 돼야 한다고 생각합니다 세계 경제가 급속도로 연결되는 상황이기에 자본 집약과 브랜드 가치 확보가 더 중요해질 것이기 때문입니다 그런데 작은 내수 시장 급격히 느는 인건비 반기업 정서 등으로 인해 기업 활동의 제약이 큰 한국에서 이번 위기를 헤쳐나가는 전략을 세우기엔 한계가 있습니다 따라서 해외 신시장 개척에 더욱 힘써야 합니다아쉬운점   이때 해당 국가의 상황에 맞는 국가종합개발 계획을 바탕으로 정부와 협업을 통해 산업 클러스터를 만드는 방향으로 시장을 개척하는 것이 필요하다고 생각합니다 이렇게 개척하면 단순히 해당 시장을 제품과 서비스로만 침투하는 것보다 훨씬 큰 영향력을 행사할 수 있을 것이기 때문입니다 실제 베트남에서 생활하며 산업 클러스터를 만들어 유관 기업의 진출을 돕고 그들의 진출을 바탕으로 영향력을 더 높여가며 산업 한류를 만든 삼성전자와 한국 기업들을 보며 이런 생각을 더욱 확실히 했습니다 초격차 반드시 필요합니다 그러나 동시에 베트남에서의 성공 경험을 바탕으로 해외 신시장 개척을 위해 역량을 집중하는 것 역시 절실히 필요할 때라고 생각합니다아쉬운점  아쉬운점  여기까지가 이슈에 대한 배경을 설명한 부분입니다 본 항목은 배경 설명보다는 지원자의 견해에 더 관심을 두고 있기 때문에 배경은 최대한 핵심 위주로 간결하게 설명하는 것이 좋습니다아쉬운점  지원자의 말대로 이 회사가 이미 이 활동을 하고 있다면 지원자의 견해는 더 이상 호감을 줄 수 없는 식상한 내용이라는 것입니다
삼성전자(주),제품영업,198851,0,2.0,지원 직무 관련 경험 또는 리더십을 발휘하여 주어진 성과를 달성한 경험에 대해 기술해주시기 바랍니다 당시 상황 본인의 해결방법 결과 포함,목표달성 능력을 통해 영업 전문가로 발돋움하다 저는 베트남 렌터카 회사 AnPhatKhanh에서 자동차 렌탈 영업을 통해 목표달성 능력을 키웠습니다 삼성전자는 항상 최고 수준의 목표를 설정하고 이를 달성하기 위해 노력하는 집단이기에 삼성전자의 영업 전문가로 성장하기 위해선 목표달성 능력이 필수라 생각합니다 입사 직후 저는 회사 대리점에 찾아가 최고 매니저에게 평균 한 달에 얼마나 렌탈하는지 물어봤고 그의 대답이었던 매달 대의 차량 렌탈을 목표로 잡았습니다 하지만 한 달 동안 한 건의 거래도 못 했습니다 왜 실패했는지 돌아봤습니다 당시 베트남 회사에 대한 한인 사회의 낮은 신뢰가 기저에 깔려있어 특별한 조치를 취해야 했음에도 불구하고 SNS만 활용해 홍보했기 때문에 실패한 것으로 판단했습니다 이런 상황을 타개하기 위해 사람들을 직접 만나 영업했습니다 영업 전문가로서 기본적인 신뢰감을 주기 위해 정장을 입고 메이크업 네일을 받은 후 한인 기업에 직접 찾아갔습니다 점심시간이 끝나고 들어가는 임직원에게 다가가 인터뷰를 요청하고 카페에서 차를 대접하며 얘기를 나눴습니다 해당 기업에 관해 물어보다 자연스럽게 법인 차량 리스에 대한 주제로 대화를 이어나갔습니다 그 후 현재 렌터카 회사의 영업 사원임을 밝히고 회사 상황에 맞는 상품을 제안했습니다 첫술에 배부를 수는 없었습니다 높게 평가받은 열정과는 별개로 한 주 동안 한 건의 거래도 성사시키지 못했습니다 하지만 좌절하지 않고 다시 방문하고 다른 기업들을 찾아다니며 지속해서 시도했습니다 저를 좋게 보는 사람이 늘어나며 한 기업과 선계약을 체결할 수 있게 됐습니다 이후 입소문이 퍼지며 개월 남짓한 시간 동안 단기 대 장기 대 총 대의 거래를 성사시킬 수 있었습니다아쉬운점   위의 과정을 통해 목표를 달성하기 위해서는 거절을 두려워하지 않고 지속해서 시도해야 한다는 것을 배웠습니다 이런 저의 목표달성 능력을 바탕으로 삼성전자 성장의 중심에 영업 전문가로서 함께하고 싶습니다                        아쉬운점  성과에 대한 내용인 점 지원자의 노력이 엿보였다는 점은 인정합니다 그런데 이야기 소재가 호감이 가지 않습니다 지원하는 회사와 직접적인 연관이 없는 자동차 렌탈 산업에서의 경험이고 이 경험과 지원회사의 영업활동의 특성도 서로 다르다는 점이 호감도를 떨어뜨리고 있습니다 
삼성전자(주),품질관리자,198893,0,2.0,삼성전자를 지원한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오 ,열정은 창의를 창의는 개선을 이끈다 저는 조직에서 맡은 업무를 개선하는 퍼스트 무버가 되기 위해 노력했습니다 조직을 발전시키려는 열정을 가졌기 때문에 과감히 변화하여 업무를 개선할 수 있었습니다 삼성전자의 인재들은 이런 열정을 가졌기 때문에 경쟁사들이 넘볼 수 없는 기술 격차를 만들었습니다 이는 어떤 파운드리 업체보다도 빠르게 나아가는 원동력이 될 것입니다 열정과 창의력을 통해 빠른 의사 결정을 내리는 모습이 저의 가치관과 일치하기 때문에 삼성전자에 지원하게 되었습니다 저는 년 파운드리 글로벌 위 목표를 달성하기 위해 공정 시간 단축을 위한 솔루션을 제공하겠습니다아쉬운점   목표  공정 시간 단축 학교 홍보대사에서 진행하는 교내 행사를 홍보하기 위해 포스터 제작 업무를 맡았습니다처음 혼자서 제작했을 때는 작업량이 많아 제작하는 데 주가 소요되었고 행사 일정을 맞추기 힘들었습니다 제작 시간 단축에 대한 책임감을 느꼈고 동기 명과 함께 포스터 제작팀을 꾸렸습니다 자료 조사  콘티  제작 순으로 포스터 제작 프로세스를 만들었습니다 프로세스를 효율적으로 배치함으로써 제작 기간을 주일 이내로 단축할 수 있었습니다 아쉬운점 행사 일정을 맞추기 위해 포스터 제작 시간을 줄였듯이 공정 기술 엔지니어로서 타겟 공정을 잡고 프로세스에 변화를 주어 목표 생산량시간을 달성하겠습니다아쉬운점  아쉬운점  이 회사에 지원하는 많은 지원자들이 흔히 쓰는 방식으로 작성한 식상한 지원동기입니다 지원자만의 이야기로 지원동기를 작성해야 호감을 줄 수 있습니다 즉 호감 가는 내용이 아니라는 것입니다아쉬운점  호감 가는 이야기 소재가 아닙니다아쉬운점  건성으로 쓴 포부입니다
